pair_ID	gi_score	Zn_starvation_reg	Proteasome	PPI_overlap	PPI_total	Te_homolog_num	Ch_homolog_num	Localized_Golgi_to_ER	Localized_cytoplasm	Min_mRNA_halflife	Total_mRNA_halflife
YER073W_YHR037W	0.00651625	0	0	0	53	0	0	0	0	10	58
YER073W_YHR039C	0.0016701	0	0	0	53	0	0	0	0	10	52
YER073W_YMR110C	0.03638475	0	0	0	53	0	0	0	0	10	68
YER073W_YMR169C	0.00517485	0	0	0	53	0	0	0	1	38	38
YER073W_YMR170C	-0.0193606	0	0	0	53	0	0	0	1	10	50
YER073W_YOR374W	-0.0180375	0	0	0	53	0	0	0	0	10	65
YER073W_YPL061W	-0.0476119	0	0	0	53	0	0	0	1	10	26
YER074W_YIL069C	-0.3563285	0	0	0	53	0	0	0	2	14	29
YER075C_YOR208W	-0.29048975	0	0	33.33333333	9	0	0	0	2	27	62
YER078C_YFR006W	0.00398696	0	0	0	4	0	0	0	1	22	54
YER078C_YLL029W	0.01287256	0	0	0	3	0	0	0	1	22	64
YER081W_YGL185C	-0.02088725	0	0	0	53	0	0	0	2	28	67
YER081W_YIL074C	-0.1260625	0	0	15.38461538	13	0	0	0	2	29	68
YER081W_YOR388C	-0.0657095	0	0	0	53	0	0	0	1	38	38
YER081W_YPL113C	0.00426315	0	0	0	53	0	0	0	1	30	69
YER086W_YIL167W	0.02673355	0	0	0	53	0	0	0	0	16	51
YER086W_YKL218C	0.0006445	0	0	0	11	0	0	0	0	33	68
YER089C_YOR090C	-0.0275558	0	0	0	17	0	0	0	1	38	38
YER090W_YNR033W	0.0222219	0	0	0	53	0	0	0	2	37	76
YER094C_YPR103W	-0.50030565	0	0	2.631578947	38	0	0	0	1	33	76
YER098W_YIL156W	-0.0232069	0	0	0	7	0	0	0	2	35	71
YER098W_YJL197W	0.02849595	0	0	0	6	0	0	0	2	30	65
YER098W_YMR223W	-0.00266466	0	0	0	79	0	0	0	1	12	47
YER098W_YMR304W	0.00953414	0	0	0	42	0	0	0	2	35	83
YER099C_YOL061W	-0.0273908	0	0	14.28571429	14	0	0	0	2	17	40
YER100W_YGR133W	0.11052	0	0	5.555555556	18	0	0	0	0	38	38
YER100W_YMR022W	-0.0298808	0	0	8	25	0	0	0	0	33	78
YER100W_YOR339C	-0.0048877	0	0	0	16	0	0	0	0	12	45
YER101C_YMR152W	0.00299144	0	0	0	53	0	0	0	1	43	99
YER103W_YJL034W	-0.0065483	0	0	7.692307692	65	0	1	0	1	23	79
YER103W_YJR045C	-0.0167102	0	0	0	28	0	2	0	1	48	104
YER103W_YKL073W	0.1055775	0	0	11.76470588	17	0	1	0	1	22	78
YER103W_YLL024C	-0.003803	0	0	5.882352941	68	0	2	0	2	8	64
YER103W_YPL106C	2.4E-05	0	0	6.944444444	72	0	1	0	2	32	88
YER107C_YJL112W	-0.0465575	0	0	0	30	0	0	0	1	23	53
YER107C_YOR026W	-0.166105	0	0	0	19	0	0	0	2	30	65
YER107C_YPR178W	0.0505272	0	0	0	38	0	0	0	2	30	69
YER111C_YLR182W	-0.0161349	0	0	33.33333333	18	0	0	0	1	30	61
YER113C_YLR083C	0.0378212	0	0	0	20	0	0	1	0	13	42
YER119C_YIL088C	0.05594244	0	0	0	53	0	0	0	0	39	81
YER122C_YGL181W	0.032293	0	0	0	38	0	0	1	1	34	75
YER122C_YIL044C	0.0886174	0	0	0	53	0	0	1	0	34	70
YER123W_YGL158W	-0.01716025	0	0	0	159	0	0	0	0	6	42
YER123W_YHR135C	-0.0017352	0	0	0.835654596	359	0	0	0	1	36	78
YER123W_YJL095W	-0.0014739	0	0	0	146	0	0	0	1	16	52
YER123W_YNL154C	-0.01874174	0	0	0.787401575	254	0	0	0	1	32	68
YER123W_YOR233W	-0.0598888	0	0	0	52	0	0	0	0	29	65
YER123W_YOR351C	-0.04483756	0	0	0	81	0	0	0	0	38	38
YER123W_YPL141C	-0.03146025	0	0	0	115	0	0	0	1	17	53
YER123W_YPL153C	0.01694372	0	0	0	132	0	0	0	0	36	74
YER123W_YPL204W	-0.11919034	0	0	2.116402116	189	0	0	0	1	36	72
YER125W_YGL141W	0.01446305	0	0	0	288	0	0	0	1	49	107
YER125W_YJR036C	0.01278197	0	0	0	287	0	0	0	0	38	87
YER125W_YKL010C	0.04971788	0	0	0.977198697	307	0	0	0	1	38	38
YER129W_YFL033C	-0.0295208	0	0	2.325581395	43	0	0	0	2	40	97
YER129W_YFR014C	0.0060328	0	0	1.020408163	196	0	0	0	2	40	86
YER129W_YGL158W	-0.007834	0	0	1.863354037	161	0	0	0	1	6	46
YER129W_YGL179C	-0.0217204	0	0	2.912621359	103	0	0	0	1	38	78
YER129W_YGL180W	-0.00579864	0	0	0.390625	256	0	0	0	1	40	101
YER129W_YGR040W	0.02086336	0	0	0.689655172	145	0	0	0	2	20	60
YER129W_YGR052W	-0.0091588	0	0	1.428571429	70	0	0	0	2	16	56
YER129W_YGR092W	-0.24729752	0	0	1.459854015	137	0	0	0	2	36	76
YER129W_YHR030C	-0.00678016	0	0	0	92	0	0	0	2	34	74
YER129W_YHR079C	0.01307704	0	0	0.934579439	107	0	0	0	1	28	68
YER129W_YHR082C	0.13750216	0	0	0	229	0	0	0	2	40	83
YER129W_YIL035C	0.0124728	0	0	4.47761194	134	0	0	0	2	40	81
YER129W_YIL095W	-0.001878	0	0	1.923076923	104	0	0	0	1	33	73
YER129W_YJL095W	0.0055656	0	0	2.027027027	148	0	0	0	2	16	56
YER129W_YJL106W	0.00531216	0	0	0	102	0	0	0	1	26	66
YER129W_YJL128C	-0.0324876	0	0	1.960784314	51	0	0	0	2	34	74
YER129W_YJL141C	0.0155072	0	0	0	79	0	0	0	1	38	38
YER129W_YJL164C	0.02104896	0	0	0.313479624	319	0	0	0	2	40	88
YER129W_YJL165C	0.01268744	0	0	0	53	0	0	0	1	36	76
YER129W_YJR059W	-0.085084	0	0	0.865800866	231	0	0	0	2	40	83
YER129W_YKL048C	-0.0406868	0	0	2.127659574	47	0	0	0	1	40	84
YER129W_YKL101W	0.01674104	0	0	0.892857143	112	0	0	0	1	37	77
YER129W_YKL116C	-0.0307256	0	0	0	54	0	0	0	2	33	73
YER129W_YKL139W	0.5068032	0	0	2.702702703	74	0	0	0	2	31	71
YER129W_YKL161C	-0.00880936	0	0	0	45	0	0	0	1	23	63
YER129W_YKL166C	0.02756256	0	0	0	124	0	0	0	2	16	56
YER129W_YKL168C	0.01855056	0	0	0	42	0	0	0	2	40	84
YER129W_YKL198C	-0.0078728	0	0	0	34	0	0	0	1	39	79
YER129W_YLL019C	0.0202504	0	0	1.960784314	51	0	0	0	1	38	38
YER129W_YLR096W	-0.01096656	0	0	4.424778761	113	0	0	0	1	33	73
YER129W_YLR113W	-0.0046052	0	0	3.03030303	66	0	0	0	2	32	72
YER129W_YLR248W	-0.01747864	0	0	0	60	0	0	0	2	40	88
YER129W_YMR104C	0.00875096	0	0	2.564102564	39	0	0	0	2	38	38
YER129W_YMR139W	0.02618736	0	0	1.470588235	68	0	0	0	2	40	90
YER129W_YMR216C	-0.04009176	0	0	0	77	0	0	0	2	40	83
YER129W_YMR291W	-0.01343336	0	0	0	40	0	0	0	2	40	104
YER129W_YNL020C	-0.00562536	0	0	0	46	0	0	0	1	27	67
YER129W_YNR031C	-0.05051464	0	0	0	39	0	0	0	2	29	69
YER129W_YNR047W	-0.0119148	0	0	0	29	0	0	0	2	40	94
YER129W_YOL016C	-0.0188148	0	0	0	74	0	0	0	2	40	81
YER129W_YOL045W	0.04665976	0	0	0	49	0	0	0	2	40	89
YER129W_YOL113W	0.03421824	0	0	0	75	0	0	0	1	40	83
YER129W_YOR061W	0.0234056	0	0	8.974358974	78	0	0	0	2	28	68
YER129W_YOR231W	0.0349276	0	0	0	54	0	0	0	1	40	85
YER129W_YOR233W	0.0246952	0	0	7.547169811	53	0	0	0	1	29	69
YER129W_YOR267C	-0.0252412	0	0	6.756756757	74	0	0	0	2	40	80
YER129W_YOR351C	-0.01426176	0	0	1.176470588	85	0	0	0	1	38	38
YER129W_YPL026C	0.02509376	0	0	0	72	0	0	0	2	40	155
YER129W_YPL031C	0.0134336	0	0	1.086956522	460	0	0	0	2	40	82
YER129W_YPL140C	-0.0468432	0	0	2.325581395	43	0	0	0	2	29	69
YER129W_YPL141C	-0.029234	0	0	0	120	0	0	0	2	17	57
YER129W_YPL150W	0.00176504	0	0	0	64	0	0	0	1	40	81
YER129W_YPL153C	-0.01053088	0	0	0.735294118	136	0	0	0	1	38	78
YER129W_YPL203W	-0.032536	0	0	0	102	0	0	0	1	40	88
YER129W_YPL209C	-0.06757696	0	0	0.934579439	107	0	0	0	1	17	57
YER129W_YPL236C	-0.04942184	0	0	0	28	0	0	0	1	40	81
YER129W_YPR054W	-0.01501624	0	0	0	41	0	0	0	1	38	38
YER129W_YPR111W	-0.01899216	0	0	0	34	0	0	0	2	34	74
YER129W_YPR161C	-0.12242336	0	0	1.020408163	98	0	0	0	1	28	68
YER130C_YGL035C	-0.0867065	0	0	0	53	0	0	0	1	39	86
YER130C_YGL209W	-0.03225809	0	0	0	53	0	0	0	0	39	108
YER130C_YGR067C	-0.01294401	0	0	0	53	0	0	0	0	39	79
YER130C_YHL027W	0.0164097	0	0	0	53	0	0	0	1	39	98
YER130C_YJL056C	-0.00409155	1	0	0	53	0	0	0	1	39	111
YER130C_YJR127C	0.00447935	0	0	0	53	0	0	0	0	39	78
YER130C_YKL062W	0.0178086	0	0	0	53	0	0	0	0	39	104
YER130C_YMR037C	-0.04177285	0	0	0	53	0	0	0	1	33	72
YER130C_YMR070W	0.03585559	0	0	0	53	0	0	0	0	22	61
YER130C_YMR182C	-0.04578876	0	0	0	53	0	0	0	0	38	38
YER130C_YNL027W	-0.01328646	0	0	0	53	0	0	0	1	37	76
YER130C_YOR113W	0.0029476	0	0	0	53	0	0	0	0	39	95
YER130C_YPL230W	0.02858429	0	0	0	53	0	0	0	0	39	176
YER131W_YGL189C	-0.2093744	0	0	25	4	0	0	0	2	10	27
YER132C_YGL197W	-0.45346595	0	0	0	6	0	0	0	2	28	74
YER133W_YNR032W	-0.0170416	0	0	0	141	0	0	0	2	18	62
YER133W_YPL179W	-0.04947462	0	0	1.470588235	136	0	0	0	2	18	86
YER136W_YOR370C	-0.63348064	0	0	14.28571429	14	0	0	0	2	29	68
YER144C_YIL156W	0.0243265	0	0	0	8	0	0	0	1	35	71
YER144C_YJL197W	0.00117425	0	0	0	7	0	0	0	1	30	65
YER144C_YKR098C	0.0138726	0	0	0	5	0	0	0	0	35	172
YER144C_YMR223W	-0.0405479	0	0	1.265822785	79	0	0	0	0	12	47
YER144C_YMR304W	0.0005741	0	0	2.380952381	42	0	0	0	1	35	83
YER151C_YFR010W	0.15406876	0	0	1.573033708	445	0	0	0	2	32	91
YER151C_YJL197W	0.0238227	0	0	0.240963855	415	0	0	0	2	30	62
YER151C_YMR223W	-0.06401956	0	0	6.768558952	458	0	0	0	1	12	44
YER152C_YGL202W	0.018573	0	0	0	53	0	0	0	2	20	58
YER152C_YHR137W	-0.024478	0	0	0	53	0	0	0	2	20	54
YER155C_YOR127W	-0.445386	0	0	4.761904762	21	0	0	0	2	39	80
YER155C_YOR134W	0.0266205	0	0	0	53	0	0	0	1	41	85
YER155C_YPL115C	-0.0077895	0	0	6.25	16	0	0	0	2	31	72
YER164W_YFR038W	0.006114	0	0	0	53	0	0	0	0	17	46
YER164W_YGL163C	-0.0217444	0	0	0	45	0	0	0	1	28	57
YER164W_YJR035W	0.007828	0	0	0	66	0	0	0	1	29	76
YER164W_YLR032W	-0.0421564	0	0	0	49	0	0	0	1	28	57
YER164W_YLR247C	0.0215216	0	0	4.819277108	83	0	0	0	0	29	77
YER164W_YOR304W	-0.035474	0	0	10.86956522	46	0	0	0	0	29	59
YER164W_YPL082C	-0.0980804	0	0	19.62616822	107	0	0	0	0	38	38
YER165W_YFR023W	0.06350416	0	0	0	53	0	0	0	1	16	45
YER165W_YGR250C	0.004476	0	0	2.06185567	97	0	0	0	2	16	65
YER165W_YHR015W	-0.00416144	0	0	0	53	0	0	0	2	16	39
YER165W_YHR086W	0.02811504	0	0	10.4	125	0	0	0	2	16	50
YER165W_YIR001C	0.02022624	0	0	7.608695652	92	0	0	0	2	16	48
YER165W_YIR005W	0.0682288	0	0	1.063829787	94	0	0	0	2	16	38
YER165W_YMR268C	0.14333456	0	0	0	88	0	0	0	2	16	32
YER165W_YNL004W	0.03706	0	0	3.260869565	92	0	0	0	1	16	47
YER165W_YNL016W	0.0514776	0	0	11.70212766	94	0	0	0	2	16	38
YER165W_YOL041C	0.009848	0	0	3.333333333	90	0	0	0	1	12	28
YER165W_YOL123W	0.06328912	0	0	5.263157895	95	0	0	0	1	16	52
YER166W_YGL006W	-0.0182926	0	0	0	27	0	0	0	0	29	70
YER166W_YIL048W	0.025385	0	0	0	12	0	0	1	0	29	70
YER166W_YMR162C	-0.008471	0	0	7.692307692	13	0	0	0	1	29	66
YER169W_YGL035C	-0.0018825	0	0	5	20	0	0	0	1	38	38
YER169W_YGL209W	0.01237655	0	0	0	10	0	0	0	0	38	38
YER169W_YGR067C	0.03704295	0	0	0	8	0	0	0	0	38	38
YER169W_YJR119C	-0.0196013	0	0	28.57142857	7	0	0	0	1	38	38
YER169W_YJR127C	-0.01140825	0	0	0	53	0	0	0	0	38	38
YER169W_YKL062W	-0.042237	0	0	0	4	0	0	0	0	38	38
YER169W_YMR037C	-0.00450925	0	0	0	8	0	0	0	1	38	38
YER169W_YMR176W	-0.0073848	0	0	33.33333333	9	0	0	0	0	38	38
YER169W_YOR113W	-0.112442	0	0	0	53	0	0	0	0	38	38
YER169W_YPL038W	-0.00676005	0	0	0	5	0	0	0	1	38	38
YER169W_YPL230W	0.04489445	0	0	0	53	0	0	0	0	38	38
YER170W_YKL024C	-0.19093176	0	0	0	53	0	0	0	1	38	38
YER171W_YPL008W	0.00872605	0	0	0	44	0	0	0	2	30	65
YER172C_YGL251C	0.01070355	0	0	0	76	0	0	0	1	19	48
YER172C_YGR271W	-0.07030915	0	0	0	77	0	0	0	2	29	66
YER172C_YHR065C	0.02853535	0	0	0	76	0	0	0	1	13	42
YER172C_YJL050W	-0.07782666	0	0	2.941176471	102	0	0	0	1	6	35
YER172C_YLR398C	0.02185985	0	0	2.247191011	89	0	0	0	2	29	66
YER174C_YGR209C	-0.09222184	0	0	0	24	0	0	0	2	40	95
YER174C_YLR043C	-0.0256956	0	0	0	11	0	0	0	2	32	87
YER175C_YHR209W	0.051906	0	0	0	53	0	0	0	1	42	95
YER176W_YHR164C	-0.0246375	0	0	0	53	0	0	0	1	37	77
YER176W_YKL017C	-0.01398235	0	0	0	53	0	0	0	2	30	70
YER176W_YLR430W	-0.0854939	0	0	0	53	0	0	0	1	38	78
YER176W_YMR080C	0.02049625	0	0	0	53	0	0	0	2	32	72
YER184C_YGL013C	0.040146	0	0	0	8	0	0	0	0	21	51
YER185W_YGR213C	0.02675456	0	0	0	53	0	0	0	0	60	147
YER185W_YLR046C	0.01100016	0	0	0	53	0	0	0	0	49	109
YER185W_YOR049C	0.02762816	0	0	0	53	0	0	0	0	28	88
YER186C_YOR385W	0.0068473	0	0	0	53	0	0	0	1	16	38
YER187W_YGL262W	-0.0048987	0	0	0	53	0	0	0	0	38	38
YFL001W_YPL212C	0.030606	0	0	0	53	0	0	0	0	11	28
YFL003C_YHR120W	-0.079406	0	0	0	18	0	0	0	0	10	50
YFL003C_YOL090W	-0.0711308	0	0	0	27	0	0	0	0	10	38
YFL004W_YJL012C	0.01517089	0	0	0	15	0	0	0	0	30	72
YFL004W_YPL019C	-0.05254335	0	0	33.33333333	12	0	0	0	0	30	65
YFL005W_YGL210W	-0.06336986	0	0	20	25	0	0	0	1	37	76
YFL005W_YGR152C	0.07843716	0	0	3.571428571	28	0	0	0	1	38	38
YFL005W_YIL118W	-0.65978342	0	0	3.703703704	27	0	0	0	0	30	69
YFL005W_YKR014C	0.06010676	0	0	18.18181818	33	0	0	0	1	39	92
YFL005W_YKR055W	-0.01919974	0	0	0	27	0	0	0	1	38	38
YFL005W_YLR229C	-0.05246908	0	0	2.083333333	48	0	0	0	0	38	77
YFL005W_YLR262C	0.01686606	0	0	16.66666667	36	0	0	0	0	38	38
YFL005W_YLR293C	-0.34240894	0	0	0	64	0	0	0	0	27	66
YFL005W_YML001W	0.03635264	0	0	9.589041096	73	0	0	0	1	39	81
YFL005W_YML064C	-0.02848732	0	0	0.961538462	104	0	0	0	0	22	61
YFL005W_YNL090W	-0.05641226	0	0	0	32	0	0	0	1	39	83
YFL005W_YNL093W	-0.0246042	0	0	11.42857143	35	0	0	0	0	38	38
YFL005W_YNL098C	0.0519013	0	0	0	34	0	0	0	1	25	64
YFL005W_YOR089C	0.13450796	0	0	13.88888889	36	0	0	0	1	39	80
YFL005W_YOR094W	0.0195424	0	0	0	28	0	0	0	0	22	61
YFL005W_YOR101W	0.0668178	0	0	0	24	0	0	0	1	12	51
YFL005W_YOR185C	-0.0389207	0	0	0	30	0	0	0	1	38	38
YFL005W_YPL051W	-0.05272954	0	0	0	27	0	0	1	0	30	69
YFL008W_YJL074C	-0.5092258	0	0	18.18181818	44	0	0	0	1	26	59
YFL008W_YLR086W	0.0193216	0	0	17.85714286	28	0	0	0	1	27	60
YFL008W_YLR383W	0.0524616	0	0	0	32	0	0	0	2	28	61
YFL009W_YGL116W	0.21696936	0	0	0	66	0	0	0	1	21	51
YFL009W_YGL137W	0.05519476	0	0	0	102	0	0	1	0	21	51
YFL009W_YIL046W	0.17362694	0	0	7.692307692	52	0	0	0	1	21	80
YFL009W_YJL112W	0.0362015	0	0	0	51	0	0	0	0	21	44
YFL009W_YKL021C	-0.02859012	0	0	1.351351351	74	0	0	0	0	38	38
YFL009W_YKL213C	-0.09907526	0	0	0	72	0	0	0	1	21	65
YFL009W_YKR036C	-0.0251355	0	0	0	56	0	0	0	0	21	47
YFL009W_YLR129W	0.04983208	0	0	0	37	0	0	0	1	9	30
YFL009W_YLR222C	-0.04296584	0	0	0	54	0	0	0	0	38	38
YFL009W_YLR429W	-0.0275475	0	0	1.724137931	58	0	0	0	0	21	51
YFL009W_YMR116C	-0.0763637	0	0	0	45	0	0	0	0	10	31
YFL009W_YMR146C	0.03617722	0	0	0	46	0	0	0	0	16	37
YFL009W_YNL006W	0.04390654	0	0	0	49	0	0	0	0	21	67
YFL009W_YOR269W	0.0527886	0	0	0	80	0	0	0	1	17	38
YFL009W_YOR272W	-0.05093172	0	0	1.333333333	75	0	0	0	0	7	28
YFL009W_YPL151C	0.17775838	0	0	0	65	0	0	0	1	21	52
YFL009W_YPR137W	0.00994502	0	0	0	66	0	0	0	0	13	34
YFL009W_YPR178W	0.08929296	0	0	0	59	0	0	0	1	21	60
YFL011W_YGL104C	0.00722815	0	0	0	53	0	0	0	0	38	38
YFL011W_YGR289C	-0.02209009	0	0	0	53	0	0	0	0	38	38
YFL011W_YHR092C	0.00998575	0	0	0	53	0	0	0	0	38	38
YFL011W_YHR094C	-0.000768	0	0	0	53	0	0	0	0	38	38
YFL011W_YHR096C	-0.00498011	0	0	0	53	0	0	0	0	38	38
YFL011W_YJL214W	-0.00861755	0	0	0	53	0	0	0	0	38	38
YFL011W_YJL219W	0.00688995	0	0	0	53	0	0	0	0	38	38
YFL011W_YLR081W	0.02684845	0	0	0	53	0	0	0	0	38	38
YFL011W_YML123C	-0.01771865	0	0	0	53	0	0	0	0	38	38
YFL011W_YMR011W	-0.0105744	0	0	0	53	0	0	0	0	38	38
YFL011W_YOL103W	0.01476965	0	0	0	53	0	0	0	0	38	38
YFL018C_YPL017C	0.06495375	0	0	14.28571429	7	0	0	0	1	38	38
YFL018C_YPL091W	-0.08561875	0	0	0	6	0	0	0	1	33	76
YFL020C_YGL261C	-0.00216115	0	0	0	53	0	0	0	0	38	38
YFL020C_YGR294W	0.0156255	0	0	0	53	0	0	0	0	68	170
YFL020C_YHL046C	-0.0147265	0	0	0	53	0	0	0	0	38	38
YFL020C_YIL011W	-0.01672625	0	0	0	53	0	0	0	0	64	132
YFL020C_YIL176C	-0.05313225	0	0	0	53	0	0	0	0	38	38
YFL020C_YIR041W	0.000484	0	0	0	53	0	0	0	0	38	38
YFL020C_YJL223C	0.006762	0	0	0	53	0	0	0	0	38	38
YFL020C_YJR150C	0.01707325	0	0	0	53	0	0	0	0	38	38
YFL020C_YJR151C	-0.00032125	0	0	0	53	0	0	0	0	45	113
YFL020C_YKL224C	0.01906275	0	0	0	53	0	0	0	0	38	38
YFL020C_YLL025W	0.01449925	0	0	0	53	0	0	0	0	35	103
YFL020C_YLR037C	0.0442441	0	0	0	53	0	0	0	0	68	144
YFL020C_YLR461W	-0.0158575	0	0	0	53	0	0	0	0	38	38
YFL020C_YMR325W	0.001663	0	0	0	53	0	0	0	0	38	38
YFL020C_YOL161C	-0.000705	0	0	0	53	0	0	0	0	38	38
YFL020C_YOR009W	0.04880525	0	0	0	53	0	0	0	0	46	114
YFL020C_YOR010C	0.02759165	0	0	0	53	0	0	0	0	63	131
YFL020C_YPL282C	0.0216105	0	0	0	53	0	0	0	0	38	38
YFL021W_YJL110C	0.05966959	0	0	0	63	0	0	0	2	37	79
YFL021W_YKR034W	-0.03224746	0	0	20	5	0	0	0	1	38	80
YFL021W_YMR136W	-0.0013667	0	0	0	53	0	0	0	1	42	111
YFL028C_YKL209C	-0.0054452	0	0	0	15	0	0	0	1	35	82
YFL028C_YLL015W	0.0195496	0	0	0	12	0	0	0	1	35	92
YFL028C_YLL048C	-0.00125136	0	0	0	14	0	0	0	1	35	81
YFL028C_YMR301C	0.0020168	0	0	0	5	0	0	0	1	22	57
YFL028C_YNL014W	-0.03384944	0	0	0	6	0	0	0	1	28	63
YFL028C_YOL075C	0.01712336	0	0	0	28	0	0	0	1	35	78
YFL028C_YPL226W	0.0477	0	0	0	16	0	0	0	2	16	51
YFL029C_YGL180W	-0.0467521	0	0	0.829875519	241	0	0	0	1	33	94
YFL029C_YHR030C	0.0549576	0	0	2.631578947	76	0	0	0	2	33	67
YFL029C_YHR079C	0.0588781	0	0	0	94	0	0	0	1	28	61
YFL029C_YJL095W	0.009159	0	0	2.23880597	134	0	0	0	2	16	49
YFL029C_YJL106W	0.0029724	0	0	1.149425287	87	0	0	0	1	26	59
YFL029C_YJL164C	0.0261744	0	0	0.327868852	305	0	0	0	2	33	81
YFL029C_YKL101W	-0.4197119	0	0	2.06185567	97	0	0	0	1	33	70
YFL029C_YLR096W	0.0112866	0	0	1.960784314	102	0	0	0	1	33	66
YFL029C_YOR231W	-0.0229235	0	0	2.564102564	39	0	0	0	1	33	78
YFL029C_YOR267C	-0.0532305	0	0	1.5625	64	0	0	0	2	33	73
YFL029C_YPL031C	0.055779	0	0	0.222222222	450	0	0	0	2	33	75
YFL029C_YPL042C	0.0049175	0	0	0	56	0	0	0	1	32	65
YFL029C_YPL150W	-0.0794519	0	0	4.166666667	48	0	0	0	1	33	74
YFL029C_YPL203W	0.01141	0	0	0	88	0	0	0	1	33	81
YFL029C_YPL209C	-0.0818944	0	0	1.075268817	93	0	0	0	1	17	50
YFL029C_YPR161C	-0.6038654	0	0	0	85	0	0	0	1	28	61
YFL033C_YGL158W	-0.0011925	0	0	2.5	160	0	0	0	1	6	63
YFL033C_YGL179C	-0.0092905	0	0	0.952380952	105	0	0	0	1	38	95
YFL033C_YGL180W	0.0368277	0	0	0.390625	256	0	0	0	1	57	118
YFL033C_YGR052W	0.0815715	0	0	0	71	0	0	0	2	16	73
YFL033C_YGR092W	-0.2206539	0	0	1.459854015	137	0	0	0	2	36	93
YFL033C_YHR030C	0.0152688	0	0	0	92	0	0	0	2	34	91
YFL033C_YHR082C	0.0457087	0	0	1.777777778	225	0	0	0	2	43	100
YFL033C_YIL095W	-0.0662975	0	0	0.952380952	105	0	0	0	1	33	90
YFL033C_YJL095W	-0.033483	0	0	2.027027027	148	0	0	0	2	16	73
YFL033C_YJL128C	0.0004555	0	0	0	52	0	0	0	2	34	91
YFL033C_YJL141C	-0.041621	0	0	5.333333333	75	0	0	0	1	38	38
YFL033C_YJL164C	-0.0095528	0	0	1.587301587	315	0	0	0	2	48	105
YFL033C_YJL165C	-0.0538117	0	0	0	53	0	0	0	1	36	93
YFL033C_YJL187C	-0.0263368	0	0	0.609756098	164	0	0	0	1	40	97
YFL033C_YJR059W	-0.074255	0	0	0.865800866	231	0	0	0	2	43	100
YFL033C_YKL101W	0.1137403	0	0	2.727272727	110	0	0	0	1	37	94
YFL033C_YKL116C	-0.012592	0	0	1.886792453	53	0	0	0	2	33	90
YFL033C_YKL139W	0.470124	0	0	0	76	0	0	0	2	31	88
YFL033C_YKL161C	0.0278123	0	0	4.651162791	43	0	0	0	1	23	80
YFL033C_YKL166C	0.1183492	0	0	0.81300813	123	0	0	0	2	16	73
YFL033C_YKL168C	0.0325592	0	0	0	42	0	0	0	2	44	101
YFL033C_YKL198C	-0.049096	0	0	0	34	0	0	0	1	39	96
YFL033C_YLR096W	-0.2255042	0	0	1.724137931	116	0	0	0	1	33	90
YFL033C_YLR113W	-0.0447015	0	0	3.03030303	66	0	0	0	2	32	89
YFL033C_YLR248W	-0.0084223	0	0	0	60	0	0	0	2	48	105
YFL033C_YMR104C	0.0026247	0	0	0	40	0	0	0	2	38	38
YFL033C_YMR216C	0.0490443	0	0	0	77	0	0	0	2	43	100
YFL033C_YMR291W	-0.0491677	0	0	0	40	0	0	0	2	57	121
YFL033C_YNL020C	-0.0027327	0	0	0	46	0	0	0	1	27	84
YFL033C_YNL154C	0.0528722	0	0	0.772200772	259	0	0	0	2	32	89
YFL033C_YNR031C	-0.2500923	0	0	0	39	0	0	0	2	29	86
YFL033C_YNR047W	-0.0262235	0	0	0	29	0	0	0	2	54	111
YFL033C_YOL016C	0.0527765	0	0	1.369863014	73	0	0	0	2	41	98
YFL033C_YOL045W	-0.0477843	0	0	0	49	0	0	0	2	49	106
YFL033C_YOL113W	0.0066818	0	0	2.739726027	73	0	0	0	1	43	100
YFL033C_YOR061W	0.008567	0	0	2.409638554	83	0	0	0	2	28	85
YFL033C_YOR231W	-0.0126305	0	0	0	54	0	0	0	1	45	102
YFL033C_YOR233W	-0.076536	0	0	3.636363636	55	0	0	0	1	29	86
YFL033C_YOR267C	0.0059285	0	0	2.597402597	77	0	0	0	2	40	97
YFL033C_YOR351C	0.0993068	0	0	1.176470588	85	0	0	0	1	38	38
YFL033C_YPL026C	-0.0918918	0	0	0	72	0	0	0	2	57	172
YFL033C_YPL042C	-0.0475475	0	0	1.449275362	69	0	0	0	1	32	89
YFL033C_YPL140C	-0.104449	0	0	0	44	0	0	0	2	29	86
YFL033C_YPL141C	-0.0681925	0	0	2.564102564	117	0	0	0	2	17	74
YFL033C_YPL150W	-0.0578797	0	0	0	64	0	0	0	1	41	98
YFL033C_YPL153C	0.2182284	0	0	0.735294118	136	0	0	0	1	38	95
YFL033C_YPL203W	0.05293	0	0	2	100	0	0	0	1	48	105
YFL033C_YPL209C	-0.0478072	0	0	0.934579439	107	0	0	0	1	17	74
YFL033C_YPR054W	0.0053957	0	0	0	41	0	0	0	1	38	38
YFL033C_YPR111W	-0.0400962	0	0	0	34	0	0	0	2	34	91
YFL033C_YPR161C	-0.1963802	0	0	0	99	0	0	0	1	28	85
YFL034C-A_YLR061W	-0.1763732	0	0	0	53	0	0	0	2	16	45
YFL034C-B_YIL106W	0.00654526	0	0	5.405405405	37	0	0	0	2	33	70
YFL038C_YGL210W	0.01565015	0	0	8.333333333	36	0	0	0	1	37	85
YFL038C_YGR152C	0.0097041	0	0	0	38	0	0	0	1	38	38
YFL038C_YIL118W	0.03400705	0	0	0	37	0	0	0	0	30	78
